index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
1485,406-1017854-8859535,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET286,SET286-KR-NP-XXXL,Set,3XL,B099NK23VT,Shipped,1,INR,626.0,Gurugram,HARYANA,122001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1486,408-5558170-0080344,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XXXL,kurta,3XL,B08RP4JJPD,Shipped,1,INR,363.0,THIRUVIDAIMARUDUR,TAMIL NADU,612104.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
1487,408-6539891-7501929,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-L,kurta,L,B08WPR181B,Shipped,1,INR,429.0,THANE,MAHARASHTRA,400605.0,IN,,False,,
1488,403-7315245-3669152,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,Shipped,1,INR,744.0,BENGALURU,KARNATAKA,560100.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1489,408-2874655-3175563,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-L,kurta,L,B091Q84CBF,Shipped,1,INR,399.0,THANE,MAHARASHTRA,400605.0,IN,,False,,
1490,404-4306865-0981913,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,Unshipped,1,INR,599.0,JAMMU,JAMMU & KASHMIR,180007.0,IN,,False,,
1491,403-4542311-7044317,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET400,SET400-KR-NP-XXXL,Set,3XL,B09W62SX2P,Shipped,1,INR,1254.0,THANE,MAHARASHTRA,401107.0,IN,VPC-44571-41445498 Coupon,False,,
1492,171-0158245-0603546,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-S,kurta,S,B08BF4GQ9V,Shipped,1,INR,517.0,JHUMRI TILAIYA,JHARKHAND,825409.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1493,403-2800448-9777102,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0283,J0283-SET-XXXL,Set,3XL,B08QGQJ5P3,Shipped,1,INR,1033.0,THANE,MAHARASHTRA,401107.0,IN,,False,,
1494,406-9770854-6341932,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0004,J0004-SKD-XS,Set,XS,B0894WVKRP,Shipped,1,INR,1186.0,LEH,JAMMU & KASHMIR,194101.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
1495,405-4902484-1345110,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3779,JNE3779-KR-XXL,kurta,XXL,B09SDXVB62,Shipped,1,INR,432.0,DURGAPUR,WEST BENGAL,713206.0,IN,,False,,
1496,408-6341256-3049926,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0349,J0349-SET-L,Set,L,B099NMQR6C,Shipped,1,INR,801.0,JAMSHEDPUR,JHARKHAND,831017.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1497,404-3238914-2028337,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XL,Set,XL,B08YN7XDSG,Shipped,1,INR,824.0,JSW STEEL PLANT TOWNSHIP,KARNATAKA,583123.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1498,403-6389579-5134733,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET358,SET358-KR-NP-XXXL,Set,3XL,B09QJMPVPD,Shipped,1,INR,1126.0,BENGALURU,KARNATAKA,560046.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
1499,403-4194116-1065901,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXXL,Set,3XL,B09RKDPH6J,Shipped,1,INR,1186.0,BENGALURU,KARNATAKA,560046.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1500,407-4541519-9436312,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-M,kurta,M,B08HHJQ3F4,Shipped,1,INR,368.0,LUCKNOW,UTTAR PRADESH,226017.0,IN,,False,,
1501,407-6760175-6669900,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-L,Top,L,B0986Z5BDC,Shipped,1,INR,563.0,GURUGRAM,HARYANA,122003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1502,407-6495811-4753108,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-S,Western Dress,S,B0983157NR,Shipped,1,INR,413.0,PUDUPAKKAM,TAMIL NADU,603103.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
1503,402-2193143-0845955,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654.0,MUGHALSARAI,UTTAR PRADESH,232101.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1504,402-9851200-0350750,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,Cancelled,0,,,SECUNDERABAD,TELANGANA,500025.0,IN,,False,,
1505,402-5803194-1716337,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET233,SET233-KR-PP-M,Set,M,B08MXFT72L,Shipped,1,INR,545.0,NOIDA,UTTAR PRADESH,201305.0,IN,,False,,
1506,403-8704823-5525134,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XXL,kurta,XXL,B08WQ1W4JV,Shipped,1,INR,442.0,BENGALURU,KARNATAKA,560076.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1507,404-5595821-0990765,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-XS,kurta,XS,B08BJSMMBL,Shipped,1,INR,534.0,THIRUVANANTHAPURAM,KERALA,695003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1508,405-3993118-8151554,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-M,kurta,M,B09SDZ4FH9,Shipped,1,INR,725.0,MUZAFFARPUR,BIHAR,842002.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
1509,406-3346143-7743523,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3437,JNE3437-KR-M,kurta,M,B085HP1LQR,Shipped,1,INR,517.0,Bangalore,KARNATAKA,560061.0,IN,,False,,
1510,171-4028625-9042722,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0025,J0025-DR-XS,Western Dress,XS,B089G1JFVJ,Shipped,1,INR,566.0,"Colachal, Kanya Kumari District",TAMIL NADU,629251.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
1511,171-2863176-0009922,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0209,J0209-DR-XS,Ethnic Dress,XS,B098311R59,Shipped,1,INR,721.0,"Colachal, Kanya Kumari District",TAMIL NADU,629251.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1512,171-2863176-0009922,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0395,J0395-DR-XS,Western Dress,XS,B09SDYS45X,Shipped,1,INR,859.0,"Colachal, Kanya Kumari District",TAMIL NADU,629251.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1513,403-7636061-4537944,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-M,kurta,M,B08KRZRSCL,Unshipped,1,INR,399.0,BENGALURU,KARNATAKA,560084.0,IN,,False,,
1514,407-8545004-0009147,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Shipped,1,INR,788.0,MUMBAI,MAHARASHTRA,400013.0,IN,,False,,
1515,407-1311979-3264324,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-S,Set,S,B09NQ47F17,Cancelled,0,,,FARIDABAD,HARYANA,121004.0,IN,,False,,
1516,402-4340811-5375517,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET014,SET014-KR-PP-A-XXL,Set,XXL,B07K5BGGYN,Shipped,1,INR,818.0,HYDERABAD,TELANGANA,500028.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1517,405-6955975-9279523,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0098,J0098-TP-XXL,Top,XXL,B092D3D5BL,Shipped,1,INR,413.0,ANJUNA Bardez Go,GOA,403509.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
1518,405-7767733-4883539,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0098,J0098-TP-XS,Top,XS,B092CZW41L,Cancelled,0,,,ANJUNA Bardez Go,GOA,403509.0,IN,,False,,
1519,171-9012028-5817164,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Set,S,B09RKDJ9SQ,Unshipped,1,INR,852.0,"NEW TOWN, Kolkata",WEST BENGAL,700159.0,IN,,False,,
1520,406-5758486-5375549,04-29-22,Cancelled,Merchant,Amazon.in,Standard,NW005,NW005-ST-PJ-XXXL,Set,3XL,B0922RYWBL,,0,INR,570.48,GURUGRAM,HARYANA,122001.0,IN,,False,Easy Ship,
1521,406-4278703-0100325,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,NW013,NW013-ST-SR-XXXL,Set,3XL,B0928WHKTX,Unshipped,1,INR,496.0,GURUGRAM,HARYANA,122001.0,IN,,False,,
1522,406-6329810-4783512,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XL,Set,XL,B08YN7XDSG,Shipped,1,INR,824.0,BANGALORE,KARNATAKA,560043.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1523,405-1000228-4666743,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Shipped,1,INR,788.0,NASHIK,MAHARASHTRA,422001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1524,404-3737574-8133963,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399.0,VARANAS,UTTAR PRADESH,221106.0,IN,,False,,
1525,407-9868288-0295567,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Cancelled,0,,,FARIDABAD,HARYANA,121004.0,IN,,False,,
1526,171-7690303-7157924,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0023,J0023-TP-XXXL,Top,3XL,B08999SMY4,Shipped,1,INR,399.0,DURGAPUR,WEST BENGAL,713216.0,IN,,False,,
1527,408-9583112-6153101,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXXL,kurta,3XL,B08RP3HQH3,Shipped,1,INR,568.0,HYDERABAD,TELANGANA,500008.0,IN,,False,,
1528,408-4896428-3016310,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0343,J0343-DR-L,Western Dress,L,B098P4234P,Cancelled,0,,,NOIDA,UTTAR PRADESH,201303.0,IN,,False,,
1529,408-9162865-2217162,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXL,Top,XXL,B08RYRBZPC,Shipped,1,INR,540.0,Chennai,TAMIL NADU,600091.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1530,404-7280745-6277120,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-XL,Set,XL,B08W8DJG7F,Shipped,1,INR,563.0,GURUGRAM,HARYANA,122004.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1531,403-6699640-7919568,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Shipped,1,INR,376.0,BENGALURU,KARNATAKA,560095.0,IN,,False,,
1532,403-0138700-0733935,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Unshipped,1,INR,376.0,BENGALURU,KARNATAKA,560095.0,IN,,False,,
1533,407-3402984-0581936,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3869,JNE3869-DR-XXXL,Western Dress,3XL,B09RK757KM,Shipped,1,INR,721.0,Vadodara,Gujarat,390025.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1534,403-0547905-9053123,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Unshipped,1,INR,376.0,BENGALURU,KARNATAKA,560095.0,IN,,False,,
1535,406-5651256-4804346,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3479,JNE3479-KR-XL,kurta,XL,B08MYS5MS1,Shipped,1,INR,259.0,CHENNAI,TAMIL NADU,600092.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
1536,402-7300171-9417149,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-XS,kurta,XS,B09813XDGT,Shipped,1,INR,511.0,Edapally,KERALA,682024.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
1537,402-4075296-7169152,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET282,SET282-KR-PP-M,Set,M,B09CTCDDQ4,Shipped,1,INR,1033.0,CHAMBA,HIMACHAL PRADESH,176310.0,IN,,False,,
