orderid,date,status,qty,amount,currency,b2b
408-9254225-1199560,2022-04-28,Shipped - Delivered to Buyer,1,318.0,INR,False
407-1805509-1281136,2022-04-27,Shipped,1,612.0,INR,False
408-6962572-5025933,2022-04-27,Shipped - Delivered to Buyer,1,517.0,INR,False
406-1462343-3234719,2022-04-27,Cancelled,0,568.57,INR,False
404-0256844-0499563,2022-04-27,Shipped - Delivered to Buyer,1,597.0,INR,False
404-4257098-2689963,2022-04-27,Shipped - Returned to Seller,1,597.0,INR,False
407-2373754-1988358,2022-04-27,Shipped - Delivered to Buyer,1,625.0,INR,False
405-0185095-4031561,2022-04-27,Shipped - Delivered to Buyer,1,744.0,INR,False
405-0185095-4031561,2022-04-27,Shipped - Delivered to Buyer,1,744.0,INR,False
405-0554734-2492355,2022-04-27,Cancelled,0,568.57,INR,False
406-4045275-2502767,2022-04-27,Cancelled,0,568.57,INR,False
408-5792276-4957923,2022-04-27,Shipped,1,435.0,INR,False
408-5792276-4957923,2022-04-27,Shipped,1,432.0,INR,False
408-5792276-4957923,2022-04-27,Shipped,1,518.0,INR,False
404-6752403-0530715,2022-04-27,Shipped - Delivered to Buyer,1,579.0,INR,False
407-5294270-3393911,2022-04-27,Shipped,1,744.0,INR,False
406-0653175-4673161,2022-04-27,Shipped - Delivered to Buyer,1,636.0,INR,False
406-0726940-3202737,2022-04-27,Shipped - Delivered to Buyer,1,597.0,INR,False
405-0251364-2891539,2022-04-27,Shipped - Returned to Seller,1,654.0,INR,False
405-4279881-2218737,2022-04-27,Shipped - Delivered to Buyer,1,885.0,INR,False
171-2292175-8857939,2022-04-27,Shipped - Delivered to Buyer,1,599.0,INR,False
404-4859779-4185160,2022-04-27,Shipped - Returned to Seller,1,517.0,INR,False
404-3378971-7497125,2022-04-27,Shipped,1,423.0,INR,False
405-4049352-7701951,2022-04-27,Shipped,1,1039.0,INR,False
402-6275660-6903558,2022-04-27,Shipped,1,549.0,INR,False
407-5418865-4539558,2022-04-27,Shipped - Delivered to Buyer,1,413.0,INR,False
404-1928072-3697162,2022-04-27,Shipped - Delivered to Buyer,1,696.0,INR,False
406-8394053-4469166,2022-04-27,Cancelled,0,568.57,INR,False
171-8537032-8827519,2022-04-27,Shipped - Delivered to Buyer,1,563.0,INR,False
171-8182834-8633959,2022-04-27,Shipped,1,511.0,INR,False
406-9148052-3237102,2022-04-27,Shipped - Delivered to Buyer,1,563.0,INR,False
406-1563529-5712303,2022-04-27,Cancelled,0,340.0,INR,False
406-6590876-7384368,2022-04-27,Shipped,1,363.0,INR,False
404-1071673-9704353,2022-04-27,Shipped - Delivered to Buyer,1,1149.0,INR,False
171-1390746-2062720,2022-04-27,Shipped,1,597.0,INR,False
171-3500823-4626761,2022-04-27,Shipped - Delivered to Buyer,1,549.0,INR,False
171-4953811-7478703,2022-04-27,Shipped,1,280.0,INR,False
171-3584078-0448330,2022-04-27,Shipped - Delivered to Buyer,1,280.0,INR,False
171-3584078-0448330,2022-04-27,Shipped - Delivered to Buyer,1,280.0,INR,False
406-9791202-0003533,2022-04-27,Shipped - Returned to Seller,1,721.0,INR,False
171-1810357-1158740,2022-04-27,Shipped,1,563.0,INR,False
404-5814574-1755553,2022-04-27,Shipped - Delivered to Buyer,1,562.0,INR,False
407-2302210-9853936,2022-04-27,Shipped,1,376.0,INR,False
171-3835265-1559546,2022-04-27,Shipped - Delivered to Buyer,1,549.0,INR,False
403-6540239-7631556,2022-04-27,Shipped,1,788.0,INR,False
407-9242347-4646761,2022-04-27,Shipped - Delivered to Buyer,1,549.0,INR,False
406-5862304-7684305,2022-04-27,Cancelled,0,568.57,INR,False
171-1321574-4455501,2022-04-27,Shipped - Returned to Seller,1,1186.0,INR,False
171-3579325-9491557,2022-04-27,Shipped - Delivered to Buyer,1,852.0,INR,False
408-6676676-4716359,2022-04-27,Shipped - Delivered to Buyer,1,1221.0,INR,False
405-5918863-3126710,2022-04-27,Shipped,1,487.0,INR,False
404-4550155-8875549,2022-04-27,Shipped - Delivered to Buyer,1,899.0,INR,False
402-6879674-6469933,2022-04-27,Shipped,1,859.0,INR,False
407-8367574-0403540,2022-04-27,Cancelled,0,568.57,INR,False
408-9094055-5093938,2022-04-27,Shipped - Delivered to Buyer,1,599.0,INR,False
408-9094055-5093938,2022-04-27,Shipped - Delivered to Buyer,1,654.0,INR,False
408-0979963-6207569,2022-04-27,Shipped,1,597.0,INR,False
404-2328669-0358761,2022-04-27,Shipped - Returned to Seller,1,599.0,INR,False
171-6634240-2323517,2022-04-27,Cancelled,0,568.57,INR,False
171-6384306-6075542,2022-04-27,Shipped,1,375.0,INR,False
405-6123041-9323553,2022-04-27,Shipped,1,339.0,INR,False
408-1897137-5397152,2022-04-27,Shipped,1,1112.0,INR,False
408-1897137-5397152,2022-04-27,Shipped,1,376.0,INR,False
408-1833123-1410740,2022-04-27,Shipped,1,824.0,INR,False
408-1833123-1410740,2022-04-27,Shipped,1,824.0,INR,False
408-1086323-2914750,2022-04-27,Shipped - Delivered to Buyer,1,660.0,INR,False
408-0155728-5628317,2022-04-27,Shipped,1,511.0,INR,False
402-4058023-3721160,2022-04-27,Shipped - Delivered to Buyer,1,1432.0,INR,False
408-3561668-9729169,2022-04-27,Shipped,1,518.0,INR,False
406-2536871-8064367,2022-04-27,Cancelled,0,522.86,INR,False
405-0460207-5473146,2022-04-27,Cancelled,1,511.0,INR,False
405-0670086-7374728,2022-04-27,Cancelled,0,568.57,INR,False
407-5418616-3365143,2022-04-27,Cancelled,0,568.57,INR,True
408-6221102-8703541,2022-04-27,Shipped,1,0.0,INR,False
407-9404392-1773906,2022-04-27,Shipped,1,446.0,INR,False
402-0046653-2426734,2022-04-27,Cancelled,0,595.24,INR,False
402-0046653-2426734,2022-04-27,Cancelled,0,437.14,INR,False
406-2431572-1501167,2022-04-27,Shipped - Delivered to Buyer,1,744.0,INR,False
407-5111857-8521926,2022-04-27,Shipped - Delivered to Buyer,1,549.0,INR,False
403-0889834-6252350,2022-04-27,Shipped - Delivered to Buyer,1,540.0,INR,False
404-0281448-8491573,2022-04-27,Shipped - Delivered to Buyer,1,545.0,INR,False
406-6389414-8892328,2022-04-27,Shipped,1,1099.0,INR,False
405-4998252-9873916,2022-04-27,Shipped,1,376.0,INR,False
408-6914283-1142727,2022-04-27,Shipped,1,0.0,INR,False
404-0868537-5914706,2022-04-27,Shipped - Delivered to Buyer,1,999.0,INR,False
405-2451183-6159517,2022-04-27,Shipped,1,597.0,INR,False
405-0954958-8849918,2022-04-27,Shipped,1,518.0,INR,False
171-7015863-9632325,2022-04-27,Cancelled,1,1115.0,INR,False
405-3250919-2218743,2022-04-27,Shipped - Delivered to Buyer,1,1338.0,INR,False
403-9518633-2317909,2022-04-27,Shipped,1,824.0,INR,False
405-1611554-1660346,2022-04-27,Shipped - Delivered to Buyer,1,376.0,INR,False
405-0849011-4563501,2022-04-27,Shipped,1,939.0,INR,False
408-0068609-6117155,2022-04-27,Shipped,1,442.0,INR,False
171-0209394-6708374,2022-04-27,Shipped - Delivered to Buyer,1,517.0,INR,False
404-9158967-8124330,2022-04-27,Cancelled,0,568.57,INR,False
405-5463739-1819529,2022-04-27,Shipped,1,725.0,INR,False
404-7305168-7459537,2022-04-27,Shipped - Delivered to Buyer,1,499.0,INR,False
171-6967478-1154719,2022-04-27,Shipped - Delivered to Buyer,1,588.0,INR,False
171-6967478-1154719,2022-04-27,Shipped - Delivered to Buyer,1,635.0,INR,False
171-1875352-8870746,2022-04-27,Shipped,1,413.0,INR,False
404-3597565-8418755,2022-04-27,Shipped - Delivered to Buyer,1,939.0,INR,False
171-3457676-5965917,2022-04-27,Shipped - Delivered to Buyer,1,521.0,INR,False
402-9826715-8130752,2022-04-27,Shipped,1,517.0,INR,False
405-4150899-0219542,2022-04-27,Cancelled,0,622.86,INR,False
408-5031810-9940305,2022-04-27,Shipped,1,1133.0,INR,False
407-6794207-6451519,2022-04-27,Shipped,1,1499.0,INR,False
405-9447825-5455503,2022-04-27,Shipped - Returned to Seller,1,517.0,INR,False
407-3975752-6938710,2022-04-27,Cancelled,0,336.19,INR,False
171-3571289-0264318,2022-04-27,Cancelled,0,768.57,INR,False
171-3571289-0264318,2022-04-27,Cancelled,0,708.57,INR,False
408-3284607-4081116,2022-04-27,Shipped,1,549.0,INR,False
406-3633666-7225934,2022-04-27,Shipped,1,1112.0,INR,False
406-7965228-9609155,2022-04-27,Shipped,1,487.0,INR,False
171-9176730-8512339,2022-04-27,Shipped,1,353.0,INR,False
405-8687856-5432307,2022-04-27,Shipped - Delivered to Buyer,1,759.0,INR,False
405-8687856-5432307,2022-04-27,Shipped - Delivered to Buyer,1,847.0,INR,False
405-8687856-5432307,2022-04-27,Shipped - Delivered to Buyer,1,442.0,INR,False
408-0840162-4156331,2022-04-27,Shipped,1,696.0,INR,False
405-0040275-4539513,2022-04-27,Shipped,1,387.0,INR,False
404-8653379-6398768,2022-04-27,Shipped,1,311.0,INR,False
407-9906061-5562701,2022-04-27,Shipped - Delivered to Buyer,1,496.0,INR,False
407-0271819-0266721,2022-04-27,Shipped - Delivered to Buyer,1,458.0,INR,False
407-6118753-5410733,2022-04-27,Shipped,1,295.0,INR,False
407-0302433-5860343,2022-04-27,Shipped - Delivered to Buyer,1,295.0,INR,False
406-7222439-7032301,2022-04-27,Shipped - Delivered to Buyer,1,458.0,INR,False
406-7730373-1475510,2022-04-27,Cancelled,0,568.57,INR,False
402-0308777-4906760,2022-04-27,Cancelled,0,568.57,INR,False
402-6247468-4355542,2022-04-27,Shipped - Delivered to Buyer,1,459.0,INR,False
408-0191897-6856342,2022-04-27,Cancelled,0,568.57,INR,False
407-4579435-5700327,2022-04-27,Shipped - Delivered to Buyer,1,599.0,INR,False
403-0036242-3033149,2022-04-27,Shipped,1,725.0,INR,False
407-2565794-0482757,2022-04-27,Shipped,1,1065.0,INR,False
402-5140385-2846707,2022-04-27,Cancelled,0,437.14,INR,False
404-0021725-0879558,2022-04-27,Shipped,1,399.0,INR,False
404-3950427-3560345,2022-04-27,Cancelled,0,568.57,INR,False
404-0357762-6292333,2022-04-27,Shipped - Delivered to Buyer,1,1149.0,INR,False
408-2569022-1254730,2022-04-27,Shipped,1,548.0,INR,False
406-0746755-4771509,2022-04-27,Shipped,1,791.0,INR,False
404-5480863-6717968,2022-04-27,Shipped,1,721.0,INR,False
406-9233382-2105960,2022-04-27,Cancelled,0,1249.11,INR,False
404-8272818-8050727,2022-04-27,Shipped - Delivered to Buyer,1,540.0,INR,False
171-7592130-3748313,2022-04-27,Shipped,1,399.0,INR,False
406-0596838-0357141,2022-04-27,Shipped - Delivered to Buyer,1,599.0,INR,False
171-5586489-3631517,2022-04-27,Shipped - Returned to Seller,1,329.0,INR,False
408-7096987-9773906,2022-04-27,Shipped,1,635.0,INR,False
408-2451889-7778769,2022-04-27,Shipped,1,345.0,INR,False
402-7238574-1285933,2022-04-27,Shipped,1,856.0,INR,False
402-5264609-5679540,2022-04-27,Shipped,1,540.0,INR,False
408-1857400-1478741,2022-04-27,Shipped - Delivered to Buyer,1,545.0,INR,False
403-7869065-2180363,2022-04-27,Shipped - Delivered to Buyer,1,319.0,INR,False
405-6171069-6241105,2022-04-27,Shipped - Delivered to Buyer,1,595.0,INR,False
405-4607785-5367503,2022-04-27,Shipped - Delivered to Buyer,1,545.0,INR,False
408-2626183-0824343,2022-04-27,Shipped,1,563.0,INR,False
406-4418457-5360346,2022-04-27,Shipped - Returned to Seller,1,499.0,INR,False
404-3173729-6038762,2022-04-27,Shipped,1,474.0,INR,False
171-9178729-9465152,2022-04-27,Shipped,1,696.0,INR,False
402-5402967-7562760,2022-04-27,Shipped,1,295.0,INR,False
402-4862537-3091545,2022-04-27,Shipped,1,357.0,INR,False
406-7958588-8833105,2022-04-27,Shipped - Delivered to Buyer,1,599.0,INR,False
406-7958588-8833105,2022-04-27,Shipped - Delivered to Buyer,1,597.0,INR,False
402-8793488-7260304,2022-04-27,Shipped,1,1112.0,INR,False
402-5963772-5572333,2022-04-27,Shipped,1,788.0,INR,False
408-4969840-0861123,2022-04-27,Shipped,1,399.0,INR,False
405-9057967-7743511,2022-04-27,Cancelled,1,435.0,INR,False
402-6770172-0141166,2022-04-27,Shipped,1,435.0,INR,False
406-8745231-6495564,2022-04-27,Shipped,1,660.0,INR,False
405-7930865-8683521,2022-04-27,Shipped,1,788.0,INR,False
406-1005546-1262739,2022-04-27,Shipped,1,375.0,INR,False
408-7893307-8753939,2022-04-27,Shipped,1,682.0,INR,False
402-4208324-4436314,2022-04-27,Shipped,1,625.0,INR,False
406-3637119-6970739,2022-04-27,Shipped,1,825.0,INR,False
408-9257673-8847543,2022-04-27,Shipped,1,568.0,INR,False
403-1461327-6155510,2022-04-27,Shipped - Delivered to Buyer,1,459.0,INR,False
405-9524226-6841105,2022-04-27,Shipped,1,690.0,INR,False
408-9757640-2422746,2022-04-27,Shipped - Delivered to Buyer,1,568.0,INR,False
408-4695934-0447539,2022-04-27,Shipped,1,1140.0,INR,False
405-4784274-2143513,2022-04-27,Shipped,1,725.0,INR,False
407-3545521-7525139,2022-04-27,Shipped,1,899.0,INR,False
406-3627966-8175526,2022-04-27,Cancelled,0,508.57,INR,False
404-2795614-0638724,2022-04-27,Shipped,1,442.0,INR,False
406-0088313-8609124,2022-04-27,Shipped - Delivered to Buyer,1,568.0,INR,False
405-5545921-1922755,2022-04-27,Shipped,1,788.0,INR,False
171-5114973-3813910,2022-04-27,Shipped - Delivered to Buyer,1,597.0,INR,False
402-6224626-8250732,2022-04-27,Cancelled,1,353.0,INR,False
402-7273102-2737104,2022-04-27,Shipped - Rejected by Buyer,1,654.0,INR,False
404-4368214-9968314,2022-04-27,Shipped - Delivered to Buyer,1,631.0,INR,False
404-4368214-9968314,2022-04-27,Shipped - Delivered to Buyer,1,680.0,INR,False
406-7016458-1203535,2022-04-27,Shipped,1,517.0,INR,False
407-1562179-1093937,2022-04-27,Shipped,1,442.0,INR,False
402-7197636-6126717,2022-04-27,Cancelled,0,568.57,INR,False
407-0334920-7393918,2022-04-27,Shipped,1,1556.0,INR,False
402-3189042-3917154,2022-04-27,Shipped,1,463.0,INR,False
404-9972004-2327546,2022-04-27,Shipped,1,399.0,INR,False
404-4959417-1796350,2022-04-27,Shipped,1,357.0,INR,False
405-3525166-1586761,2022-04-27,Shipped,1,376.0,INR,False
403-1391304-6909934,2022-04-27,Shipped,1,406.0,INR,False
406-5728280-9232333,2022-04-27,Shipped,1,496.0,INR,False
407-9353955-4249148,2022-04-27,Shipped,1,1299.0,INR,False
171-8667174-9531540,2022-04-27,Shipped - Delivered to Buyer,1,495.0,INR,False
404-2798454-3953109,2022-04-27,Shipped,1,574.0,INR,False
405-8500765-4459562,2022-04-27,Shipped,1,1213.0,INR,False
402-2702273-1352305,2022-04-27,Shipped,1,625.0,INR,False
405-6404376-8614759,2022-04-27,Shipped,1,540.0,INR,False
404-4502923-7163528,2022-04-27,Cancelled,0,818.1,INR,False
404-1589255-6637109,2022-04-27,Shipped,1,791.0,INR,False
406-8893390-7200349,2022-04-27,Shipped - Delivered to Buyer,1,499.0,INR,False
405-8188855-9950732,2022-04-27,Cancelled,0,842.86,INR,False
406-2657583-6569916,2022-04-27,Shipped - Delivered to Buyer,1,499.0,INR,False
404-5797156-4329152,2022-04-27,Shipped,1,432.0,INR,False
402-5987605-8685104,2022-04-27,Shipped,1,435.0,INR,False
402-5987605-8685104,2022-04-27,Shipped,1,363.0,INR,False
406-4148102-7513127,2022-04-27,Shipped,1,406.0,INR,False
171-3593660-8913903,2022-04-27,Cancelled,0,568.57,INR,False
406-2170170-8189923,2022-04-27,Shipped - Delivered to Buyer,1,475.0,INR,False
404-1061778-3888359,2022-04-27,Shipped,1,399.0,INR,False
404-5439071-1193103,2022-04-27,Cancelled,1,859.0,INR,False
404-0497976-6412347,2022-04-27,Cancelled,0,708.57,INR,False
405-8378130-1572313,2022-04-27,Shipped - Delivered to Buyer,1,744.0,INR,False
171-2350326-5811566,2022-04-27,Shipped,1,499.0,INR,False
171-4576015-7867516,2022-04-27,Shipped,1,549.0,INR,False
402-8216216-8470758,2022-04-27,Shipped,1,376.0,INR,False
404-2073647-0896343,2022-04-27,Shipped - Delivered to Buyer,1,399.0,INR,False
408-4483637-0636330,2022-04-27,Shipped,1,442.0,INR,False
405-6656030-8100327,2022-04-27,Shipped,1,1238.0,INR,False
402-9305010-6694737,2022-04-27,Shipped - Returned to Seller,1,666.0,INR,False
403-2067847-2762733,2022-04-27,Cancelled,0,1194.64,INR,False
406-2279618-7777120,2022-04-27,Shipped,1,517.0,INR,False
171-7342614-9609126,2022-04-27,Cancelled,0,784.76,INR,False
171-1721423-1182734,2022-04-27,Cancelled,1,824.0,INR,False
408-6027972-9069929,2022-04-27,Shipped,1,540.0,INR,False
405-9665087-2952312,2022-04-27,Cancelled,1,788.0,INR,False
407-0656905-3915521,2022-04-27,Shipped - Delivered to Buyer,1,613.0,INR,False
406-1791747-0725117,2022-04-27,Shipped,1,1199.0,INR,False
171-5705126-8075526,2022-04-27,Shipped - Delivered to Buyer,1,859.0,INR,False
408-2972776-9274730,2022-04-27,Shipped,1,499.0,INR,False
404-4688598-7126722,2022-04-27,Shipped - Delivered to Buyer,1,299.0,INR,False
408-2198230-6301926,2022-04-27,Cancelled,0,568.57,INR,False
404-9755632-8118714,2022-04-27,Shipped,1,888.0,INR,False
404-1349387-6536353,2022-04-27,Shipped - Returned to Seller,1,1186.0,INR,False
407-6874140-0452338,2022-04-27,Shipped - Delivered to Buyer,1,626.0,INR,False
404-5057616-1394750,2022-04-27,Shipped - Delivered to Buyer,1,442.0,INR,False
408-1713903-3893117,2022-04-27,Shipped - Delivered to Buyer,1,0.0,INR,False
403-5685128-0839503,2022-04-27,Shipped,1,518.0,INR,False
405-7231621-1254722,2022-04-27,Shipped,1,635.0,INR,False
405-7589678-3497923,2022-04-27,Shipped,1,487.0,INR,False
171-1406913-1444342,2022-04-27,Shipped,1,791.0,INR,False
404-1020218-8903507,2022-04-27,Shipped - Delivered to Buyer,1,376.0,INR,False
408-6352774-8888349,2022-04-27,Cancelled,0,784.76,INR,False
406-1828819-4592321,2022-04-27,Shipped - Delivered to Buyer,1,631.0,INR,False
406-8284832-6450761,2022-04-27,Shipped,1,788.0,INR,False
405-5371913-2457909,2022-04-27,Shipped - Delivered to Buyer,1,499.0,INR,False
403-4878988-3519515,2022-04-27,Shipped,1,1200.0,INR,False
408-6037724-1333108,2022-04-27,Shipped - Returned to Seller,1,696.0,INR,False
404-2082303-4554757,2022-04-27,Shipped,1,783.0,INR,False
402-1619663-5383533,2022-04-27,Shipped,1,824.0,INR,False
407-0289440-6506703,2022-04-27,Shipped,1,353.0,INR,False
171-0729020-6772316,2022-04-27,Shipped,1,1388.0,INR,False
403-9528644-6297950,2022-04-27,Shipped,1,1163.0,INR,False
405-5913291-7763503,2022-04-27,Shipped,1,399.0,INR,False
407-5996933-8249154,2022-04-27,Shipped,1,463.0,INR,False
403-5116439-0293926,2022-04-27,Shipped,1,435.0,INR,False
403-6178755-8041127,2022-04-27,Shipped - Delivered to Buyer,1,1099.0,INR,False
407-7817528-5762765,2022-04-27,Shipped - Delivered to Buyer,1,824.0,INR,False
408-4119169-0760311,2022-04-27,Shipped - Delivered to Buyer,1,0.0,INR,False
408-0070918-9835578,2022-04-27,Shipped - Delivered to Buyer,1,0.0,INR,False
408-8050084-6879501,2022-04-27,Cancelled,0,568.57,INR,False
407-7979342-2825108,2022-04-27,Shipped,1,788.0,INR,False
402-3157184-9464340,2022-04-27,Cancelled,0,568.57,INR,False
402-0518870-4934769,2022-04-27,Shipped - Delivered to Buyer,1,458.0,INR,False
408-4327649-0193141,2022-04-27,Cancelled,0,568.57,INR,False
407-6638570-1671529,2022-04-27,Shipped,1,487.0,INR,False
408-5203694-8431550,2022-04-27,Cancelled,0,568.57,INR,False
402-6596256-9548331,2022-04-27,Cancelled,1,995.0,INR,False
171-2540711-7825961,2022-04-27,Shipped,1,1133.0,INR,False
405-9416199-3556305,2022-04-27,Shipped,1,788.0,INR,False
407-8169030-0312339,2022-04-27,Shipped - Delivered to Buyer,1,526.0,INR,False
403-8951696-3857961,2022-04-27,Cancelled,0,568.57,INR,False
408-9737194-0949157,2022-04-27,Shipped - Delivered to Buyer,1,368.0,INR,False
402-7805435-6849936,2022-04-27,Shipped - Delivered to Buyer,1,459.0,INR,False
171-7459155-7689129,2022-04-27,Cancelled,0,568.57,INR,False
402-6971755-5526721,2022-04-27,Cancelled,1,995.0,INR,False
171-4480006-2084365,2022-04-27,Shipped,1,666.0,INR,False
408-9631484-1780367,2022-04-27,Shipped - Delivered to Buyer,1,626.0,INR,False
402-9888080-1750741,2022-04-27,Shipped,1,969.0,INR,False
406-1392387-2735517,2022-04-27,Shipped - Delivered to Buyer,1,393.0,INR,False
402-7870882-9611534,2022-04-27,Shipped,1,788.0,INR,False
402-5680186-4838738,2022-04-27,Shipped,1,563.0,INR,False
405-1781940-2309142,2022-04-27,Shipped - Delivered to Buyer,1,1099.0,INR,False
404-0108826-5693112,2022-04-27,Shipped - Delivered to Buyer,1,442.0,INR,False
405-7757373-8546727,2022-04-27,Shipped,1,399.0,INR,False
403-4460554-8550756,2022-04-27,Shipped - Delivered to Buyer,1,399.0,INR,False
405-6096651-7844362,2022-04-27,Shipped - Delivered to Buyer,1,744.0,INR,False
402-8551505-3498704,2022-04-27,Shipped - Delivered to Buyer,1,518.0,INR,False
402-1753629-1971551,2022-04-27,Shipped,1,518.0,INR,False
405-8656345-0032331,2022-04-27,Shipped - Delivered to Buyer,1,597.0,INR,False
403-3991582-4718766,2022-04-27,Shipped - Delivered to Buyer,1,517.0,INR,True
403-1617105-8746707,2022-04-27,Shipped,1,352.0,INR,True
404-6467014-4979521,2022-04-27,Shipped,1,499.0,INR,False
402-8504868-1916360,2022-04-27,Shipped - Delivered to Buyer,1,885.0,INR,False
407-5688489-1761111,2022-04-27,Shipped,1,299.0,INR,False
403-0934100-5866724,2022-04-27,Shipped - Delivered to Buyer,1,399.0,INR,False
403-4809729-0456316,2022-04-27,Shipped,1,523.0,INR,False
403-7332277-8113169,2022-04-27,Shipped,1,376.0,INR,False
402-6744587-2285143,2022-04-27,Shipped - Delivered to Buyer,1,744.0,INR,False
402-3357999-6742739,2022-04-27,Shipped - Delivered to Buyer,1,725.0,INR,False
408-6183236-6855564,2022-04-27,Shipped - Delivered to Buyer,1,475.0,INR,False
405-2013287-1400331,2022-04-27,Cancelled,0,568.57,INR,False
403-6708046-3631506,2022-04-27,Shipped - Delivered to Buyer,1,399.0,INR,False
405-8485161-8543549,2022-04-27,Shipped,1,459.0,INR,False
407-8396035-0889955,2022-04-27,Cancelled,0,568.57,INR,False
171-9020441-7271540,2022-04-27,Shipped,1,286.0,INR,False
171-1081347-9640320,2022-04-27,Shipped - Delivered to Buyer,1,329.0,INR,False
171-1081347-9640320,2022-04-27,Shipped - Delivered to Buyer,1,259.0,INR,False
171-1081347-9640320,2022-04-27,Shipped - Delivered to Buyer,1,295.0,INR,False
171-1081347-9640320,2022-04-27,Shipped - Delivered to Buyer,1,295.0,INR,False
405-8052588-7833904,2022-04-27,Shipped - Delivered to Buyer,1,1099.0,INR,False
408-4309766-7756345,2022-04-27,Shipped - Delivered to Buyer,1,0.0,INR,False
404-9755378-5673962,2022-04-27,Shipped - Delivered to Buyer,1,545.0,INR,False
404-3165383-1053918,2022-04-27,Shipped,1,744.0,INR,False
405-6272267-3742725,2022-04-27,Shipped - Delivered to Buyer,1,658.0,INR,False
405-6272267-3742725,2022-04-27,Shipped - Delivered to Buyer,1,791.0,INR,False
408-2436476-7421130,2022-04-27,Shipped,1,666.0,INR,False
407-3145588-5861129,2022-04-27,Shipped,1,487.0,INR,False
404-3727733-4221911,2022-04-27,Shipped - Delivered to Buyer,1,721.0,INR,False
404-9543730-7829913,2022-04-27,Shipped - Delivered to Buyer,1,1238.0,INR,False
403-8281710-2282749,2022-04-27,Shipped - Delivered to Buyer,1,859.0,INR,False
408-8031520-1837938,2022-04-27,Shipped - Delivered to Buyer,1,1115.0,INR,False
404-7853170-4285966,2022-04-27,Shipped,1,788.0,INR,False
405-7081771-1711546,2022-04-27,Shipped,1,682.0,INR,False
402-5804473-4322726,2022-04-27,Shipped - Delivered to Buyer,1,744.0,INR,False
402-0735922-9957968,2022-04-27,Shipped,1,311.0,INR,False
404-4925569-6827504,2022-04-27,Shipped - Delivered to Buyer,1,376.0,INR,False
408-3981680-7137930,2022-04-27,Cancelled,0,568.57,INR,False
402-9220815-6137113,2022-04-27,Shipped,1,888.0,INR,False
405-9516051-4609128,2022-04-27,Shipped,1,329.0,INR,False
407-8169546-6484350,2022-04-27,Shipped - Delivered to Buyer,1,517.0,INR,False
406-5172345-5229904,2022-04-27,Shipped,1,518.0,INR,False
407-9512337-1301138,2022-04-27,Shipped,1,318.0,INR,False
407-6824046-0921943,2022-04-27,Shipped,1,968.0,INR,False
408-8323324-2253963,2022-04-27,Shipped,1,0.0,INR,False
408-7174318-7589131,2022-04-27,Shipped,1,824.0,INR,False
405-3874203-0091529,2022-04-27,Shipped - Delivered to Buyer,1,291.0,INR,False
403-9224924-5515513,2022-04-27,Cancelled,0,437.14,INR,False
408-1996765-4485138,2022-04-27,Shipped,1,563.0,INR,False
403-6554761-4608356,2022-04-27,Shipped,1,435.0,INR,False
405-8225636-0392365,2022-04-27,Shipped - Returned to Seller,1,654.0,INR,False
405-8225636-0392365,2022-04-27,Shipped - Returned to Seller,1,368.0,INR,False
408-8541751-6333156,2022-04-27,Shipped,1,399.0,INR,False
405-9955578-8648341,2022-04-27,Cancelled,0,540.96,INR,False
408-8892942-4296340,2022-04-27,Shipped,1,588.0,INR,False
405-8435174-9871532,2022-04-27,Cancelled,0,878.1,INR,False
402-1871537-6443556,2022-04-27,Shipped - Returned to Seller,1,788.0,INR,False
402-0144166-4529913,2022-04-27,Shipped - Delivered to Buyer,1,654.0,INR,False
402-0144166-4529913,2022-04-27,Shipped - Delivered to Buyer,1,295.0,INR,False
407-0319353-6234718,2022-04-27,Shipped,1,413.0,INR,False
403-8291040-8983515,2022-04-27,Shipped - Delivered to Buyer,1,568.0,INR,False
403-8896895-8597952,2022-04-27,Shipped - Delivered to Buyer,1,725.0,INR,False
407-8884464-8346737,2022-04-27,Shipped - Delivered to Buyer,1,295.0,INR,False
407-6555981-2758722,2022-04-27,Shipped,1,487.0,INR,False
402-8194643-0910762,2022-04-27,Shipped,1,475.0,INR,False
408-6338771-4546748,2022-04-27,Shipped - Delivered to Buyer,1,0.0,INR,False
408-4184346-1613119,2022-04-27,Cancelled,0,568.57,INR,False
408-2296346-5876310,2022-04-27,Shipped - Delivered to Buyer,1,0.0,INR,False
404-8579268-6769935,2022-04-27,Shipped - Delivered to Buyer,1,493.0,INR,False
171-1256887-3986766,2022-04-27,Shipped - Delivered to Buyer,1,999.0,INR,False
402-6130117-1529914,2022-04-27,Shipped - Delivered to Buyer,1,342.0,INR,False
403-4906368-6793117,2022-04-27,Cancelled,0,568.57,INR,False
403-9059689-6312311,2022-04-27,Shipped,1,824.0,INR,False
403-9059689-6312311,2022-04-27,Shipped,1,788.0,INR,False
403-5694442-3672305,2022-04-27,Shipped - Delivered to Buyer,1,517.0,INR,False
404-1898363-9721953,2022-04-27,Shipped,1,463.0,INR,False
404-2416649-3718762,2022-04-27,Shipped - Delivered to Buyer,1,654.0,INR,False
171-7715699-6001927,2022-04-27,Shipped,1,1112.0,INR,False
171-5054101-9885944,2022-04-27,Shipped,1,1133.0,INR,False
402-1199469-4283550,2022-04-27,Shipped,1,788.0,INR,False
403-1430778-2840336,2022-04-27,Shipped - Delivered to Buyer,1,493.0,INR,False
